Time from start of file (s),Time from initialisation (s),Time from start of region (s),Time (),Seconds from midnight Sunday (),Latitude (deg),Longitude (deg),Altitude (m),Distance horizontal (m),Velocity forward (m/s),Velocity lateral (m/s),Velocity down (m/s),Speed horizontal (m/s),Number of GPS satellites used (),GPS position mode (),GPS velocity mode (),GPS dual antenna attitude mode (),Heading (deg),Pitch (deg),Roll (deg),Slip angle (deg),Angular rate forward (deg/s),Angular rate lateral (deg/s),Angular rate down (deg/s),Angular rate Xv (deg/s),Angular rate Yv (deg/s),Angular rate Zv (deg/s),Acceleration forward (m/s²),Acceleration lateral (m/s²),Acceleration down (m/s²),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²)
0.110000000,0.000000000,0.010000000,1.26057624411E+18,173044.11,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.120000000,0.010000000,0.020000000,1.26057624412E+18,173044.12,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.130000000,0.020000000,0.030000000,1.26057624413E+18,173044.13,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.140000000,0.030000000,0.040000000,1.26057624414E+18,173044.14,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.150000000,0.040000000,0.050000000,1.26057624415E+18,173044.15,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.160000000,0.050000000,0.060000000,1.26057624416E+18,173044.16,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.170000000,0.060000000,0.070000000,1.26057624417E+18,173044.17,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.180000000,0.070000000,0.080000000,1.26057624418E+18,173044.18,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.190000000,0.080000000,0.090000000,1.26057624419E+18,173044.19,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.200000000,0.090000000,0.100000000,1.2605762442E+18,173044.2,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.210000000,0.100000000,0.110000000,1.26057624421E+18,173044.21,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.220000000,0.110000000,0.120000000,1.26057624422E+18,173044.22,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.230000000,0.120000000,0.130000000,1.26057624423E+18,173044.23,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
0.240000000,0.130000000,0.140000000,1.26057624424E+18,173044.24,38.0163444284707,-122.013305182605,0.100000001490116,0,0,0,0,0,8,RTK Integer (6),RTK Integer (6),,340.000775969306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
